DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag089,180768,Mk10,DS,7,0,0,16,15,09:53:36 29-Jun-2019,NP,0,35.4470,-75.4182,35.4470,-75.4182,47,,401677585,-124
ZcTag089,180768,Mk10,DS,4,0,1,21,15,10:16:40 29-Jun-2019,SR,0,35.4787,-75.3383,35.4787,-75.3383,56,,401677443,-133
ZcTag089,180768,Mk10,DS,5,0,2,23,15,11:40:13 29-Jun-2019,NP,0,35.3750,-75.3538,35.3750,-75.3538,56,,401677510,-131
ZcTag089,180768,Mk10,DS,10,0,6,19,15,13:34:14 29-Jun-2019,MC,0,35.6824,-75.2849,35.6824,-75.2849,45,,401677676,-125
ZcTag089,180768,Mk10,DS,10,0,1,23,15,15:20:16 29-Jun-2019,MC,0,35.3210,-74.8435,35.3210,-74.8435,48,,401677441,-116
ZcTag089,180768,Mk10,DS,3,0,2,48,19,15:22:08 29-Jun-2019,NN,A,35.3272,-74.6830,35.3272,-74.6830,6,,401677484,-135
ZcTag089,180768,Mk10,DS,5,0,0,21,15,21:20:26 29-Jun-2019,NP,0,35.3766,-74.5905,35.3766,-74.5905,48,,401677529,-125
ZcTag089,180768,Mk10,DS,3,0,0,16,16,00:01:12 30-Jun-2019,NK,A,35.2431,-74.8405,35.2431,-74.8405,6,,401677675,-123
ZcTag089,180768,Mk10,DS,3,0,0,16,16,00:01:12 30-Jun-2019,SR,A,35.2628,-74.7825,35.2628,-74.7825,,,401677550,-131
ZcTag089,180768,Mk10,DS,11,0,2,19,15,01:07:05 30-Jun-2019,NN,0,35.4106,-74.8687,35.4106,-74.8687,48,,401677423,-124
ZcTag089,180768,Mk10,DS,3,0,2,25,17,02:47:58 30-Jun-2019,NN,A,35.3362,-75.0141,35.3362,-75.0141,6,,401677478,-133
ZcTag089,180768,Mk10,DS,3,0,3,79,53,03:08:44 30-Jun-2019,MB,A,35.3664,-74.8733,35.3664,-74.8733,6,,401677465,-132
ZcTag089,180768,Mk10,DS,6,0,6,54,23,11:16:37 30-Jun-2019,SR,0,35.4831,-74.3173,35.4831,-74.3173,48,,401677545,-126
ZcTag089,180768,Mk10,DS,1,0,1,,,08:58:20 25-Aug-2019,NP,,,,,,,,401650000,-139
