"","DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","dive_labels"
"2857","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",10:50:00,NA,NA,NA,295,46,NA,NA,NA,NA,479
"2858","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",10:55:00,NA,NA,NA,232,24,NA,NA,NA,NA,479
"2859","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:00:00,NA,NA,NA,52,11.5,NA,NA,NA,NA,479
"2860","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:05:00,NA,NA,NA,11,11,NA,NA,NA,NA,0
"2861","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:10:00,NA,NA,NA,548,49,NA,NA,NA,NA,480
"2862","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:15:00,NA,NA,NA,843,95,NA,NA,NA,NA,480
"2863","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:20:00,NA,NA,NA,843,95,NA,NA,NA,NA,480
"2864","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:25:00,NA,NA,NA,843,95,NA,NA,NA,NA,480
"2865","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:30:00,NA,NA,NA,1011,96.5,NA,NA,NA,NA,480
"2866","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:35:00,NA,NA,NA,1011,96.5,NA,NA,NA,NA,480
"2867","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:40:00,NA,NA,NA,1011,96.5,NA,NA,NA,NA,480
"2868","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:45:00,NA,NA,NA,1011,96.5,NA,NA,NA,NA,480
"2869","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:50:00,NA,NA,NA,843,95,NA,NA,NA,NA,480
"2870","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",11:55:00,NA,NA,NA,674,92.5,NA,NA,NA,NA,480
"2871","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:00:00,NA,NA,NA,423,37,NA,NA,NA,NA,480
"2872","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:05:00,NA,NA,NA,293,36,NA,NA,NA,NA,480
"2873","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:10:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2874","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:15:00,NA,NA,NA,228,35,NA,NA,NA,NA,481
"2875","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:20:00,NA,NA,NA,228,35,NA,NA,NA,NA,481
"2876","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:25:00,NA,NA,NA,228,35,NA,NA,NA,NA,481
"2877","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:30:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2878","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:35:00,NA,NA,NA,179,18,NA,NA,NA,NA,482
"2879","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:40:00,NA,NA,NA,228,35,NA,NA,NA,NA,482
"2880","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:45:00,NA,NA,NA,228,35,NA,NA,NA,NA,482
"2881","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:50:00,NA,NA,NA,114,18,NA,NA,NA,NA,482
"2882","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",12:55:00,NA,NA,NA,41,9,NA,NA,NA,NA,0
"2883","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:00:00,NA,NA,NA,228,35,NA,NA,NA,NA,483
"2884","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:05:00,NA,NA,NA,228,35,NA,NA,NA,NA,483
"2885","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:10:00,NA,NA,NA,146,18.5,NA,NA,NA,NA,483
"2886","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:15:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2887","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:20:00,NA,NA,NA,179,18,NA,NA,NA,NA,484
"2888","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:25:00,NA,NA,NA,228,35,NA,NA,NA,NA,484
"2889","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:30:00,NA,NA,NA,293,36,NA,NA,NA,NA,484
"2890","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:35:00,NA,NA,NA,293,36,NA,NA,NA,NA,484
"2891","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:40:00,NA,NA,NA,179,18,NA,NA,NA,NA,484
"2892","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:45:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2893","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:50:00,NA,NA,NA,228,35,NA,NA,NA,NA,485
"2894","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",13:55:00,NA,NA,NA,293,36,NA,NA,NA,NA,485
"2895","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:00:00,NA,NA,NA,293,36,NA,NA,NA,NA,485
"2896","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:05:00,NA,NA,NA,228,35,NA,NA,NA,NA,485
"2897","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:10:00,NA,NA,NA,179,18,NA,NA,NA,NA,485
"2898","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:15:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2899","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:20:00,NA,NA,NA,293,36,NA,NA,NA,NA,486
"2900","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:25:00,NA,NA,NA,358,36,NA,NA,NA,NA,486
"2901","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:30:00,NA,NA,NA,293,36,NA,NA,NA,NA,486
"2902","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:35:00,NA,NA,NA,228,35,NA,NA,NA,NA,486
"2903","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:40:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2904","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:45:00,NA,NA,NA,358,36,NA,NA,NA,NA,487
"2905","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:50:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2906","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",14:55:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2907","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:00:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2908","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:05:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2909","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:10:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2910","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:15:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2911","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:20:00,NA,NA,NA,911,74,NA,NA,NA,NA,487
"2912","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:25:00,NA,NA,NA,780,72.5,NA,NA,NA,NA,487
"2913","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:30:00,NA,NA,NA,650,71.5,NA,NA,NA,NA,487
"2914","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:35:00,NA,NA,NA,423,37,NA,NA,NA,NA,487
"2915","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:40:00,NA,NA,NA,293,36,NA,NA,NA,NA,487
"2916","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:45:00,NA,NA,NA,8,8.5,NA,NA,NA,NA,0
"2917","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:50:00,NA,NA,NA,228,35,NA,NA,NA,NA,488
"2918","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",15:55:00,NA,NA,NA,228,35,NA,NA,NA,NA,488
"2919","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:00:00,NA,NA,NA,140,22.5,NA,NA,NA,NA,488
"2920","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:05:00,NA,NA,NA,10,10.5,NA,NA,NA,NA,0
"2921","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:10:00,NA,NA,NA,180,23.5,NA,NA,NA,NA,489
"2922","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:15:00,NA,NA,NA,280,44.5,NA,NA,NA,NA,489
"2923","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:20:00,NA,NA,NA,220,23.5,NA,NA,NA,NA,489
"2924","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:25:00,NA,NA,NA,100,22,NA,NA,NA,NA,0
"2925","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:30:00,NA,NA,NA,180,23.5,NA,NA,NA,NA,490
"2926","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:35:00,NA,NA,NA,100,22,NA,NA,NA,NA,0
"2927","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:40:00,NA,NA,NA,180,23.5,NA,NA,NA,NA,491
"2928","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:45:00,NA,NA,NA,801,92.5,NA,NA,NA,NA,491
"2929","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:50:00,NA,NA,NA,961,95,NA,NA,NA,NA,491
"2930","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",16:55:00,NA,NA,NA,961,95,NA,NA,NA,NA,491
"2931","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:00:00,NA,NA,NA,961,95,NA,NA,NA,NA,491
"2932","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:05:00,NA,NA,NA,801,92.5,NA,NA,NA,NA,491
"2933","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:10:00,NA,NA,NA,641,90,NA,NA,NA,NA,491
"2934","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:15:00,NA,NA,NA,520,48.5,NA,NA,NA,NA,491
"2935","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:20:00,NA,NA,NA,361,46,NA,NA,NA,NA,491
"2936","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:25:00,NA,NA,NA,140,22.5,NA,NA,NA,NA,491
"2937","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:30:00,NA,NA,NA,140,22.5,NA,NA,NA,NA,491
"2938","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:35:00,NA,NA,NA,280,44.5,NA,NA,NA,NA,491
"2939","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:40:00,NA,NA,NA,280,44.5,NA,NA,NA,NA,491
"2940","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:45:00,NA,NA,NA,180,23.5,NA,NA,NA,NA,491
"2941","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:50:00,NA,NA,NA,10,10.5,NA,NA,NA,NA,0
"2942","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",17:55:00,NA,NA,NA,220,23.5,NA,NA,NA,NA,492
"2943","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",18:00:00,NA,NA,NA,280,44.5,NA,NA,NA,NA,492
"2944","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",18:05:00,NA,NA,NA,280,44.5,NA,NA,NA,NA,492
"2945","ZcTag084",180753,1,"Transmission","Mk10","02-Jun-2019",18:10:00,NA,NA,NA,30,11,NA,NA,NA,NA,0
